;     Time	Volt	         X	         Y	        Th	      encX	      encY	     encTh	  corrEncX	  corrEncY	 corrEncTh	TransV	RotV
1491596882	13.00	      3817	     -2222	       109	      3817	     -2222	       109	      3817	     -2222	       109	400	0
1491596882	13.00	      3804	     -2184	       109	      3804	     -2184	       109	      3804	     -2184	       109	400	0
1491596882	13.00	      3791	     -2146	       109	      3791	     -2146	       109	      3791	     -2146	       109	400	0
1491596882	13.00	      3778	     -2108	       109	      3778	     -2108	       109	      3778	     -2108	       109	400	0
1491596882	13.00	      3765	     -2070	       109	      3765	     -2070	       109	      3765	     -2070	       109	400	0
1491596882	13.00	      3752	     -2031	       109	      3752	     -2031	       109	      3752	     -2031	       109	400	0
1491596882	13.00	      3739	     -1993	       109	      3739	     -1993	       109	      3739	     -1993	       109	400	0
1491596882	13.00	      3726	     -1955	       109	      3726	     -1955	       109	      3726	     -1955	       109	400	0
1491596882	13.00	      3713	     -1917	       109	      3713	     -1917	       109	      3713	     -1917	       109	400	0
1491596883	13.00	      3700	     -1879	       109	      3700	     -1879	       109	      3700	     -1879	       109	400	0
1491596883	13.00	      3687	     -1844	       110	      3687	     -1844	       110	      3687	     -1844	       110	370	10
1491596883	13.00	      3676	     -1811	       111	      3676	     -1811	       111	      3676	     -1811	       111	340	14
1491596883	13.00	      3665	     -1782	       113	      3665	     -1782	       113	      3665	     -1782	       113	310	14
1491596883	13.00	      3654	     -1756	       114	      3654	     -1756	       114	      3654	     -1756	       114	280	13
1491596883	13.00	      3643	     -1733	       115	      3643	     -1733	       115	      3643	     -1733	       115	250	14
1491596883	13.00	      3634	     -1713	       117	      3634	     -1713	       117	      3634	     -1713	       117	220	14
1491596883	13.00	      3625	     -1696	       118	      3625	     -1696	       118	      3625	     -1696	       118	190	13
1491596883	13.00	      3617	     -1680	       119	      3617	     -1680	       119	      3617	     -1680	       119	182	14
1491596883	13.00	      3608	     -1664	       121	      3608	     -1664	       121	      3608	     -1664	       121	184	14
1491596884	13.00	      3598	     -1648	       122	      3598	     -1648	       122	      3598	     -1648	       122	182	13
1491596884	13.00	      3588	     -1632	       123	      3588	     -1632	       123	      3588	     -1632	       123	186	14
1491596884	13.00	      3578	     -1616	       125	      3578	     -1616	       125	      3578	     -1616	       125	188	13
1491596884	13.00	      3567	     -1600	       126	      3567	     -1600	       126	      3567	     -1600	       126	190	13
1491596884	13.00	      3555	     -1585	       128	      3555	     -1585	       128	      3555	     -1585	       128	192	14
1491596884	13.00	      3543	     -1569	       129	      3543	     -1569	       129	      3543	     -1569	       129	192	13
1491596884	13.00	      3531	     -1554	       130	      3531	     -1554	       130	      3531	     -1554	       130	198	14
1491596884	13.00	      3516	     -1536	       131	      3516	     -1536	       131	      3516	     -1536	       131	228	4
1491596884	13.00	      3499	     -1516	       131	      3499	     -1516	       131	      3499	     -1516	       131	259	0
1491596884	13.00	      3480	     -1494	       131	      3480	     -1494	       131	      3480	     -1494	       131	289	0
1491596885	13.00	      3459	     -1470	       131	      3459	     -1470	       131	      3459	     -1470	       131	319	0
1491596885	13.00	      3436	     -1443	       131	      3436	     -1443	       131	      3436	     -1443	       131	349	0
1491596885	13.00	      3411	     -1414	       131	      3411	     -1414	       131	      3411	     -1414	       131	380	0
1491596885	13.00	      3385	     -1384	       131	      3385	     -1384	       131	      3385	     -1384	       131	400	0
1491596885	13.00	      3358	     -1353	       131	      3358	     -1353	       131	      3358	     -1353	       131	400	0
1491596885	13.00	      3332	     -1322	       131	      3332	     -1322	       131	      3332	     -1322	       131	400	0
1491596885	13.00	      3306	     -1292	       131	      3306	     -1292	       131	      3306	     -1292	       131	400	0
1491596885	13.00	      3280	     -1261	       131	      3280	     -1261	       131	      3280	     -1261	       131	400	0
1491596885	13.00	      3253	     -1231	       131	      3253	     -1231	       131	      3253	     -1231	       131	400	0
1491596885	13.00	      3227	     -1200	       131	      3227	     -1200	       131	      3227	     -1200	       131	400	0
1491596886	13.00	      3201	     -1170	       131	      3201	     -1170	       131	      3201	     -1170	       131	400	0
1491596886	13.00	      3174	     -1139	       131	      3174	     -1139	       131	      3174	     -1139	       131	400	0
1491596886	13.00	      3148	     -1109	       131	      3148	     -1109	       131	      3148	     -1109	       131	400	0
1491596886	13.00	      3122	     -1078	       131	      3122	     -1078	       131	      3122	     -1078	       131	400	0
1491596886	13.00	      3096	     -1048	       131	      3096	     -1048	       131	      3096	     -1048	       131	400	0
1491596886	13.00	      3069	     -1017	       131	      3069	     -1017	       131	      3069	     -1017	       131	400	0
1491596886	13.00	      3043	      -986	       131	      3043	      -986	       131	      3043	      -986	       131	400	0
1491596886	13.00	      3017	      -956	       131	      3017	      -956	       131	      3017	      -956	       131	400	0
1491596886	13.00	      2990	      -925	       131	      2990	      -925	       131	      2990	      -925	       131	400	0
1491596886	13.00	      2964	      -895	       131	      2964	      -895	       131	      2964	      -895	       131	400	0
1491596887	13.00	      2938	      -864	       131	      2938	      -864	       131	      2938	      -864	       131	400	0
1491596887	13.00	      2911	      -834	       131	      2911	      -834	       131	      2911	      -834	       131	400	0
1491596887	13.00	      2885	      -803	       131	      2885	      -803	       131	      2885	      -803	       131	400	0
1491596887	13.00	      2859	      -773	       131	      2859	      -773	       131	      2859	      -773	       131	400	0
1491596887	13.00	      2833	      -742	       131	      2833	      -742	       131	      2833	      -742	       131	400	0
1491596887	13.00	      2806	      -712	       131	      2806	      -712	       131	      2806	      -712	       131	400	0
1491596887	13.00	      2780	      -681	       131	      2780	      -681	       131	      2780	      -681	       131	400	0
1491596887	13.00	      2754	      -651	       131	      2754	      -651	       131	      2754	      -651	       131	400	0
1491596887	13.00	      2727	      -620	       131	      2727	      -620	       131	      2727	      -620	       131	400	0
1491596887	13.00	      2701	      -589	       131	      2701	      -589	       131	      2701	      -589	       131	400	0
1491596888	13.00	      2675	      -559	       131	      2675	      -559	       131	      2675	      -559	       131	400	0
1491596888	13.00	      2649	      -528	       131	      2649	      -528	       131	      2649	      -528	       131	400	0
1491596888	13.00	      2622	      -498	       131	      2622	      -498	       131	      2622	      -498	       131	400	0
1491596888	13.00	      2596	      -467	       131	      2596	      -467	       131	      2596	      -467	       131	400	0
1491596888	13.00	      2570	      -437	       131	      2570	      -437	       131	      2570	      -437	       131	400	0
1491596888	13.00	      2543	      -406	       131	      2543	      -406	       131	      2543	      -406	       131	400	0
1491596888	13.00	      2517	      -376	       131	      2517	      -376	       131	      2517	      -376	       131	400	0
1491596888	13.00	      2491	      -345	       131	      2491	      -345	       131	      2491	      -345	       131	400	0
1491596888	13.00	      2465	      -315	       131	      2465	      -315	       131	      2465	      -315	       131	400	0
1491596888	13.00	      2438	      -284	       131	      2438	      -284	       131	      2438	      -284	       131	400	0
1491596889	13.00	      2412	      -253	       131	      2412	      -253	       131	      2412	      -253	       131	400	0
1491596889	13.00	      2386	      -223	       131	      2386	      -223	       131	      2386	      -223	       131	400	0
1491596889	13.00	      2359	      -192	       131	      2359	      -192	       131	      2359	      -192	       131	400	0
1491596889	13.00	      2333	      -162	       131	      2333	      -162	       131	      2333	      -162	       131	400	0
1491596889	13.00	      2307	      -131	       131	      2307	      -131	       131	      2307	      -131	       131	400	0
1491596889	13.00	      2281	      -101	       131	      2281	      -101	       131	      2281	      -101	       131	400	0
1491596889	13.00	      2254	       -70	       131	      2254	       -70	       131	      2254	       -70	       131	400	0
1491596889	13.00	      2228	       -40	       131	      2228	       -40	       131	      2228	       -40	       131	400	0
1491596889	13.00	      2202	        -9	       131	      2202	        -9	       131	      2202	        -9	       131	400	0
1491596889	13.00	      2175	        21	       131	      2175	        21	       131	      2175	        21	       131	400	0
1491596890	13.00	      2149	        52	       131	      2149	        52	       131	      2149	        52	       131	400	0
1491596890	13.00	      2123	        83	       131	      2123	        83	       131	      2123	        83	       131	400	0
1491596890	13.00	      2096	       113	       131	      2096	       113	       131	      2096	       113	       131	400	0
1491596890	13.00	      2070	       144	       131	      2070	       144	       131	      2070	       144	       131	400	0
1491596890	13.00	      2044	       174	       131	      2044	       174	       131	      2044	       174	       131	400	0
1491596890	13.00	      2018	       205	       131	      2018	       205	       131	      2018	       205	       131	400	0
1491596890	13.00	      1991	       235	       131	      1991	       235	       131	      1991	       235	       131	400	0
1491596890	13.00	      1965	       266	       131	      1965	       266	       131	      1965	       266	       131	400	0
1491596890	13.00	      1939	       296	       131	      1939	       296	       131	      1939	       296	       131	400	0
1491596890	13.00	      1912	       327	       131	      1912	       327	       131	      1912	       327	       131	400	0
1491596891	13.00	      1886	       357	       131	      1886	       357	       131	      1886	       357	       131	400	0
1491596891	13.00	      1860	       388	       131	      1860	       388	       131	      1860	       388	       131	400	0
1491596891	13.00	      1834	       419	       131	      1834	       419	       131	      1834	       419	       131	400	0
1491596891	13.00	      1807	       449	       131	      1807	       449	       131	      1807	       449	       131	400	0
1491596891	13.00	      1781	       480	       131	      1781	       480	       131	      1781	       480	       131	400	0
1491596891	13.00	      1755	       510	       131	      1755	       510	       131	      1755	       510	       131	400	0
1491596891	13.00	      1728	       541	       131	      1728	       541	       131	      1728	       541	       131	400	0
1491596891	13.00	      1702	       571	       131	      1702	       571	       131	      1702	       571	       131	400	0
1491596891	13.00	      1676	       602	       131	      1676	       602	       131	      1676	       602	       131	400	0
1491596891	13.00	      1650	       632	       131	      1650	       632	       131	      1650	       632	       131	400	0
1491596892	13.00	      1623	       663	       131	      1623	       663	       131	      1623	       663	       131	400	0
1491596892	13.00	      1597	       693	       131	      1597	       693	       131	      1597	       693	       131	400	0
1491596892	13.00	      1571	       724	       131	      1571	       724	       131	      1571	       724	       131	400	0
1491596892	13.00	      1544	       754	       131	      1544	       754	       131	      1544	       754	       131	400	0
1491596892	13.00	      1518	       785	       131	      1518	       785	       131	      1518	       785	       131	400	0
1491596892	13.00	      1492	       816	       131	      1492	       816	       131	      1492	       816	       131	400	0
1491596892	13.00	      1466	       846	       131	      1466	       846	       131	      1466	       846	       131	400	0
1491596892	13.00	      1439	       877	       131	      1439	       877	       131	      1439	       877	       131	400	0
1491596892	13.00	      1413	       907	       131	      1413	       907	       131	      1413	       907	       131	400	0
1491596892	13.00	      1387	       938	       131	      1387	       938	       131	      1387	       938	       131	400	0
1491596893	13.00	      1360	       968	       131	      1360	       968	       131	      1360	       968	       131	400	0
1491596893	13.00	      1334	       999	       131	      1334	       999	       131	      1334	       999	       131	400	0
1491596893	13.00	      1308	      1029	       131	      1308	      1029	       131	      1308	      1029	       131	400	0
1491596893	13.00	      1282	      1060	       131	      1282	      1060	       131	      1282	      1060	       131	400	0
1491596893	13.00	      1255	      1090	       131	      1255	      1090	       131	      1255	      1090	       131	400	0
1491596893	13.00	      1229	      1121	       131	      1229	      1121	       131	      1229	      1121	       131	400	0
1491596893	13.00	      1203	      1152	       131	      1203	      1152	       131	      1203	      1152	       131	400	0
1491596893	13.00	      1176	      1182	       131	      1176	      1182	       131	      1176	      1182	       131	400	0
1491596893	13.00	      1150	      1213	       131	      1150	      1213	       131	      1150	      1213	       131	400	0
1491596893	13.00	      1124	      1243	       131	      1124	      1243	       131	      1124	      1243	       131	400	0
1491596894	13.00	      1097	      1274	       131	      1097	      1274	       131	      1097	      1274	       131	400	0
1491596894	13.00	      1071	      1304	       131	      1071	      1304	       131	      1071	      1304	       131	400	0
1491596894	13.00	      1045	      1335	       131	      1045	      1335	       131	      1045	      1335	       131	400	0
1491596894	13.00	      1019	      1365	       131	      1019	      1365	       131	      1019	      1365	       131	400	0
1491596894	13.00	       992	      1396	       131	       992	      1396	       131	       992	      1396	       131	400	0
1491596894	13.00	       966	      1426	       131	       966	      1426	       131	       966	      1426	       131	400	0
1491596894	13.00	       940	      1457	       131	       940	      1457	       131	       940	      1457	       131	400	0
1491596894	13.00	       913	      1488	       131	       913	      1488	       131	       913	      1488	       131	400	0
1491596894	13.00	       887	      1518	       131	       887	      1518	       131	       887	      1518	       131	400	0
1491596894	13.00	       861	      1549	       131	       861	      1549	       131	       861	      1549	       131	400	0
1491596895	13.00	       835	      1579	       131	       835	      1579	       131	       835	      1579	       131	400	0
1491596895	13.00	       808	      1610	       131	       808	      1610	       131	       808	      1610	       131	400	0
1491596895	13.00	       782	      1640	       131	       782	      1640	       131	       782	      1640	       131	400	0
1491596895	13.00	       756	      1671	       131	       756	      1671	       131	       756	      1671	       131	400	0
1491596895	13.00	       729	      1701	       131	       729	      1701	       131	       729	      1701	       131	400	0
1491596895	13.00	       703	      1732	       131	       703	      1732	       131	       703	      1732	       131	400	0
1491596895	13.00	       677	      1762	       131	       677	      1762	       131	       677	      1762	       131	400	0
1491596895	13.00	       651	      1793	       131	       651	      1793	       131	       651	      1793	       131	400	0
1491596895	13.00	       624	      1824	       131	       624	      1824	       131	       624	      1824	       131	400	0
1491596896	13.00	       598	      1854	       131	       598	      1854	       131	       598	      1854	       131	400	0
1491596896	13.00	       572	      1885	       131	       572	      1885	       131	       572	      1885	       131	400	0
1491596896	13.00	       545	      1915	       131	       545	      1915	       131	       545	      1915	       131	400	0
1491596896	13.00	       519	      1946	       131	       519	      1946	       131	       519	      1946	       131	400	0
1491596896	13.00	       493	      1976	       131	       493	      1976	       131	       493	      1976	       131	400	0
1491596896	13.00	       467	      2007	       131	       467	      2007	       131	       467	      2007	       131	400	0
1491596896	13.00	       440	      2037	       131	       440	      2037	       131	       440	      2037	       131	400	0
1491596896	13.00	       414	      2068	       131	       414	      2068	       131	       414	      2068	       131	400	0
1491596896	13.00	       388	      2098	       131	       388	      2098	       131	       388	      2098	       131	400	0
1491596896	13.00	       361	      2129	       131	       361	      2129	       131	       361	      2129	       131	400	0
1491596897	13.00	       335	      2160	       131	       335	      2160	       131	       335	      2160	       131	400	0
1491596897	13.00	       309	      2190	       131	       309	      2190	       131	       309	      2190	       131	400	0
1491596897	13.00	       282	      2221	       131	       282	      2221	       131	       282	      2221	       131	400	0
1491596897	13.00	       256	      2251	       131	       256	      2251	       131	       256	      2251	       131	400	0
1491596897	13.00	       230	      2282	       131	       230	      2282	       131	       230	      2282	       131	400	0
1491596897	13.00	       204	      2312	       131	       204	      2312	       131	       204	      2312	       131	400	0
1491596897	13.00	       177	      2343	       131	       177	      2343	       131	       177	      2343	       131	400	0
1491596897	13.00	       151	      2373	       131	       151	      2373	       131	       151	      2373	       131	400	0
1491596897	13.00	       125	      2404	       131	       125	      2404	       131	       125	      2404	       131	400	0
1491596897	13.00	        98	      2434	       131	        98	      2434	       131	        98	      2434	       131	400	0
1491596898	13.00	        72	      2465	       131	        72	      2465	       131	        72	      2465	       131	400	0
1491596898	13.00	        46	      2495	       131	        46	      2495	       131	        46	      2495	       131	400	0
1491596898	13.00	        20	      2526	       131	        20	      2526	       131	        20	      2526	       131	400	0
1491596898	13.00	        -7	      2557	       131	        -7	      2557	       131	        -7	      2557	       131	400	0
1491596898	13.00	       -33	      2587	       131	       -33	      2587	       131	       -33	      2587	       131	400	0
1491596898	13.00	       -59	      2618	       131	       -59	      2618	       131	       -59	      2618	       131	400	0
1491596898	13.00	       -86	      2648	       131	       -86	      2648	       131	       -86	      2648	       131	400	0
1491596898	13.00	      -112	      2679	       131	      -112	      2679	       131	      -112	      2679	       131	400	0
1491596898	13.00	      -138	      2709	       131	      -138	      2709	       131	      -138	      2709	       131	400	0
1491596898	13.00	      -164	      2740	       131	      -164	      2740	       131	      -164	      2740	       131	400	0
1491596899	13.00	      -191	      2770	       131	      -191	      2770	       131	      -191	      2770	       131	400	0
1491596899	13.00	      -217	      2801	       131	      -217	      2801	       131	      -217	      2801	       131	400	0
1491596899	13.00	      -243	      2831	       131	      -243	      2831	       131	      -243	      2831	       131	400	0
1491596899	13.00	      -270	      2862	       131	      -270	      2862	       131	      -270	      2862	       131	400	0
1491596899	13.00	      -296	      2893	       131	      -296	      2893	       131	      -296	      2893	       131	400	0
1491596899	13.00	      -322	      2923	       131	      -322	      2923	       131	      -322	      2923	       131	400	0
1491596899	13.00	      -348	      2954	       131	      -348	      2954	       131	      -348	      2954	       131	400	0
1491596899	13.00	      -375	      2984	       131	      -375	      2984	       131	      -375	      2984	       131	400	0
1491596899	13.00	      -401	      3015	       131	      -401	      3015	       131	      -401	      3015	       131	400	0
1491596899	13.00	      -427	      3045	       131	      -427	      3045	       131	      -427	      3045	       131	400	0
1491596900	13.00	      -454	      3076	       131	      -454	      3076	       131	      -454	      3076	       131	400	0
1491596900	13.00	      -480	      3106	       131	      -480	      3106	       131	      -480	      3106	       131	400	0
1491596900	13.00	      -506	      3137	       131	      -506	      3137	       131	      -506	      3137	       131	400	0
1491596900	13.00	      -533	      3167	       131	      -533	      3167	       131	      -533	      3167	       131	400	0
1491596900	13.00	      -559	      3198	       131	      -559	      3198	       131	      -559	      3198	       131	400	0
1491596900	13.00	      -585	      3229	       131	      -585	      3229	       131	      -585	      3229	       131	400	0
1491596900	13.00	      -611	      3259	       131	      -611	      3259	       131	      -611	      3259	       131	400	0
1491596900	13.00	      -638	      3290	       131	      -638	      3290	       131	      -638	      3290	       131	400	0
1491596900	13.00	      -664	      3320	       131	      -664	      3320	       131	      -664	      3320	       131	400	0
1491596900	13.00	      -690	      3351	       131	      -690	      3351	       131	      -690	      3351	       131	400	0
1491596901	13.00	      -717	      3381	       131	      -717	      3381	       131	      -717	      3381	       131	400	0
1491596901	13.00	      -743	      3412	       131	      -743	      3412	       131	      -743	      3412	       131	400	0
1491596901	13.00	      -769	      3442	       131	      -769	      3442	       131	      -769	      3442	       131	400	0
1491596901	13.00	      -795	      3473	       131	      -795	      3473	       131	      -795	      3473	       131	400	0
1491596901	13.00	      -822	      3503	       131	      -822	      3503	       131	      -822	      3503	       131	400	0
1491596901	13.00	      -848	      3534	       131	      -848	      3534	       131	      -848	      3534	       131	400	0
1491596901	13.00	      -874	      3565	       131	      -874	      3565	       131	      -874	      3565	       131	400	0
1491596901	13.00	      -901	      3595	       131	      -901	      3595	       131	      -901	      3595	       131	400	0
1491596901	13.00	      -927	      3626	       131	      -927	      3626	       131	      -927	      3626	       131	400	0
1491596901	13.00	      -953	      3656	       131	      -953	      3656	       131	      -953	      3656	       131	400	0
1491596902	13.00	      -979	      3687	       131	      -979	      3687	       131	      -979	      3687	       131	400	0
1491596902	13.00	     -1006	      3717	       131	     -1006	      3717	       131	     -1006	      3717	       131	400	0
1491596902	13.00	     -1032	      3748	       131	     -1032	      3748	       131	     -1032	      3748	       131	400	0
1491596902	13.00	     -1058	      3778	       131	     -1058	      3778	       131	     -1058	      3778	       131	400	0
1491596902	13.00	     -1085	      3809	       131	     -1085	      3809	       131	     -1085	      3809	       131	400	0
1491596902	13.00	     -1111	      3839	       131	     -1111	      3839	       131	     -1111	      3839	       131	400	0
1491596902	13.00	     -1137	      3870	       131	     -1137	      3870	       131	     -1137	      3870	       131	400	0
1491596902	13.00	     -1163	      3901	       131	     -1163	      3901	       131	     -1163	      3901	       131	400	0
1491596902	13.00	     -1190	      3931	       131	     -1190	      3931	       131	     -1190	      3931	       131	400	0
1491596902	13.00	     -1216	      3962	       131	     -1216	      3962	       131	     -1216	      3962	       131	400	0
1491596903	13.00	     -1242	      3992	       131	     -1242	      3992	       131	     -1242	      3992	       131	400	0
1491596903	13.00	     -1269	      4023	       131	     -1269	      4023	       131	     -1269	      4023	       131	400	0
1491596903	13.00	     -1295	      4053	       131	     -1295	      4053	       131	     -1295	      4053	       131	400	0
1491596903	13.00	     -1321	      4084	       131	     -1321	      4084	       131	     -1321	      4084	       131	400	0
1491596903	13.00	     -1348	      4114	       131	     -1348	      4114	       131	     -1348	      4114	       131	400	0
1491596903	13.00	     -1374	      4145	       131	     -1374	      4145	       131	     -1374	      4145	       131	400	0
1491596903	13.00	     -1400	      4175	       131	     -1400	      4175	       131	     -1400	      4175	       131	400	0
1491596903	13.00	     -1426	      4206	       131	     -1426	      4206	       131	     -1426	      4206	       131	400	0
1491596903	13.00	     -1453	      4236	       131	     -1453	      4236	       131	     -1453	      4236	       131	400	0
1491596903	13.00	     -1479	      4267	       131	     -1479	      4267	       131	     -1479	      4267	       131	400	0
1491596904	13.00	     -1505	      4298	       131	     -1505	      4298	       131	     -1505	      4298	       131	400	0
1491596904	13.00	     -1532	      4328	       131	     -1532	      4328	       131	     -1532	      4328	       131	400	0
1491596904	13.00	     -1558	      4359	       131	     -1558	      4359	       131	     -1558	      4359	       131	400	0
1491596904	13.00	     -1584	      4389	       131	     -1584	      4389	       131	     -1584	      4389	       131	400	0
1491596904	13.00	     -1610	      4420	       131	     -1610	      4420	       131	     -1610	      4420	       131	400	0
1491596904	13.00	     -1637	      4450	       131	     -1637	      4450	       131	     -1637	      4450	       131	400	0
1491596904	13.00	     -1663	      4481	       131	     -1663	      4481	       131	     -1663	      4481	       131	400	0
1491596904	13.00	     -1689	      4511	       131	     -1689	      4511	       131	     -1689	      4511	       131	400	0
1491596904	13.00	     -1716	      4542	       131	     -1716	      4542	       131	     -1716	      4542	       131	400	0
1491596904	13.00	     -1742	      4572	       131	     -1742	      4572	       131	     -1742	      4572	       131	400	0
1491596905	13.00	     -1768	      4603	       131	     -1768	      4603	       131	     -1768	      4603	       131	400	0
1491596905	13.00	     -1794	      4634	       131	     -1794	      4634	       131	     -1794	      4634	       131	400	0
1491596905	13.00	     -1821	      4664	       131	     -1821	      4664	       131	     -1821	      4664	       131	400	0
1491596905	13.00	     -1847	      4695	       131	     -1847	      4695	       131	     -1847	      4695	       131	400	0
1491596905	13.00	     -1873	      4725	       131	     -1873	      4725	       131	     -1873	      4725	       131	400	0
1491596905	13.00	     -1900	      4756	       131	     -1900	      4756	       131	     -1900	      4756	       131	400	0
1491596905	13.00	     -1926	      4786	       131	     -1926	      4786	       131	     -1926	      4786	       131	400	0
1491596905	13.00	     -1952	      4817	       131	     -1952	      4817	       131	     -1952	      4817	       131	400	0
1491596905	13.00	     -1978	      4847	       131	     -1978	      4847	       131	     -1978	      4847	       131	400	0
1491596905	13.00	     -2005	      4878	       131	     -2005	      4878	       131	     -2005	      4878	       131	400	0
1491596906	13.00	     -2031	      4908	       131	     -2031	      4908	       131	     -2031	      4908	       131	400	0
1491596906	13.00	     -2057	      4939	       131	     -2057	      4939	       131	     -2057	      4939	       131	400	0
1491596906	13.00	     -2084	      4970	       131	     -2084	      4970	       131	     -2084	      4970	       131	400	0
1491596906	13.00	     -2110	      5000	       131	     -2110	      5000	       131	     -2110	      5000	       131	400	0
1491596906	13.00	     -2136	      5031	       131	     -2136	      5031	       131	     -2136	      5031	       131	400	0
1491596906	13.00	     -2163	      5061	       131	     -2163	      5061	       131	     -2163	      5061	       131	400	0
1491596906	13.00	     -2189	      5092	       131	     -2189	      5092	       131	     -2189	      5092	       131	400	0
1491596906	13.00	     -2215	      5122	       131	     -2215	      5122	       131	     -2215	      5122	       131	400	0
1491596906	13.00	     -2241	      5153	       131	     -2241	      5153	       131	     -2241	      5153	       131	400	0
1491596906	13.00	     -2268	      5183	       131	     -2268	      5183	       131	     -2268	      5183	       131	400	0
1491596907	13.00	     -2294	      5214	       131	     -2294	      5214	       131	     -2294	      5214	       131	400	0
1491596907	13.00	     -2320	      5244	       131	     -2320	      5244	       131	     -2320	      5244	       131	400	0
1491596907	13.00	     -2347	      5275	       131	     -2347	      5275	       131	     -2347	      5275	       131	400	0
1491596907	13.00	     -2373	      5306	       131	     -2373	      5306	       131	     -2373	      5306	       131	400	0
1491596907	13.00	     -2399	      5336	       131	     -2399	      5336	       131	     -2399	      5336	       131	400	0
1491596907	13.00	     -2425	      5367	       131	     -2425	      5367	       131	     -2425	      5367	       131	400	0
1491596907	13.00	     -2452	      5397	       131	     -2452	      5397	       131	     -2452	      5397	       131	400	0
1491596907	13.00	     -2478	      5428	       131	     -2478	      5428	       131	     -2478	      5428	       131	400	0
1491596907	13.00	     -2504	      5458	       131	     -2504	      5458	       131	     -2504	      5458	       131	400	0
1491596907	13.00	     -2531	      5489	       131	     -2531	      5489	       131	     -2531	      5489	       131	400	0
1491596908	13.00	     -2557	      5519	       131	     -2557	      5519	       131	     -2557	      5519	       131	400	0
1491596908	13.00	     -2583	      5550	       131	     -2583	      5550	       131	     -2583	      5550	       131	400	0
1491596908	13.00	     -2609	      5580	       131	     -2609	      5580	       131	     -2609	      5580	       131	400	0
1491596908	13.00	     -2636	      5611	       131	     -2636	      5611	       131	     -2636	      5611	       131	400	0
1491596908	13.00	     -2662	      5641	       131	     -2662	      5641	       131	     -2662	      5641	       131	400	0
1491596908	13.00	     -2688	      5672	       131	     -2688	      5672	       131	     -2688	      5672	       131	400	0
1491596908	13.00	     -2715	      5703	       131	     -2715	      5703	       131	     -2715	      5703	       131	400	0
1491596908	13.00	     -2741	      5733	       131	     -2741	      5733	       131	     -2741	      5733	       131	400	0
1491596908	13.00	     -2767	      5764	       131	     -2767	      5764	       131	     -2767	      5764	       131	400	0
1491596908	13.00	     -2793	      5794	       131	     -2793	      5794	       131	     -2793	      5794	       131	400	0
1491596909	13.00	     -2820	      5825	       131	     -2820	      5825	       131	     -2820	      5825	       131	400	0
1491596909	13.00	     -2846	      5855	       131	     -2846	      5855	       131	     -2846	      5855	       131	400	0
1491596909	13.00	     -2872	      5886	       131	     -2872	      5886	       131	     -2872	      5886	       131	400	0
1491596909	13.00	     -2899	      5916	       131	     -2899	      5916	       131	     -2899	      5916	       131	400	0
1491596909	13.00	     -2925	      5947	       131	     -2925	      5947	       131	     -2925	      5947	       131	400	0
1491596909	13.00	     -2951	      5977	       131	     -2951	      5977	       131	     -2951	      5977	       131	400	0
1491596909	13.00	     -2977	      6008	       131	     -2977	      6008	       131	     -2977	      6008	       131	400	0
1491596909	13.00	     -3004	      6039	       131	     -3004	      6039	       131	     -3004	      6039	       131	400	0
1491596909	13.00	     -3030	      6069	       131	     -3030	      6069	       131	     -3030	      6069	       131	400	0
1491596909	13.00	     -3056	      6100	       131	     -3056	      6100	       131	     -3056	      6100	       131	400	0
1491596910	13.00	     -3083	      6130	       131	     -3083	      6130	       131	     -3083	      6130	       131	400	0
1491596910	13.00	     -3109	      6161	       131	     -3109	      6161	       131	     -3109	      6161	       131	400	0
1491596910	13.00	     -3135	      6191	       131	     -3135	      6191	       131	     -3135	      6191	       131	400	0
1491596910	13.00	     -3162	      6222	       131	     -3162	      6222	       131	     -3162	      6222	       131	400	0
1491596910	13.00	     -3186	      6250	       132	     -3186	      6250	       132	     -3186	      6250	       132	370	10
1491596910	13.00	     -3209	      6276	       133	     -3209	      6276	       133	     -3209	      6276	       133	340	14
1491596910	13.00	     -3230	      6298	       135	     -3230	      6298	       135	     -3230	      6298	       135	310	14
1491596910	13.00	     -3250	      6318	       136	     -3250	      6318	       136	     -3250	      6318	       136	280	13
1491596910	13.00	     -3268	      6336	       137	     -3268	      6336	       137	     -3268	      6336	       137	248	14
1491596910	13.00	     -3284	      6351	       139	     -3284	      6351	       139	     -3284	      6351	       139	218	14
1491596911	13.00	     -3298	      6364	       140	     -3298	      6364	       140	     -3298	      6364	       140	188	13
1491596911	13.00	     -3311	      6374	       141	     -3311	      6374	       141	     -3311	      6374	       141	158	14
1491596911	13.00	     -3321	      6382	       143	     -3321	      6382	       143	     -3321	      6382	       143	128	14
1491596911	13.00	     -3329	      6388	       144	     -3329	      6388	       144	     -3329	      6388	       144	98	13
1491596911	13.00	     -3334	      6392	       145	     -3334	      6392	       145	     -3334	      6392	       145	68	14
1491596911	13.00	     -3337	      6394	       147	     -3337	      6394	       147	     -3337	      6394	       147	38	14
1491596911	13.00	     -3338	      6395	       148	     -3338	      6395	       148	     -3338	      6395	       148	8	13
1491596911	13.00	     -3338	      6395	       150	     -3338	      6395	       150	     -3338	      6395	       150	0	14
1491596911	13.00	     -3338	      6395	       151	     -3338	      6395	       151	     -3338	      6395	       151	0	13
1491596911	13.00	     -3338	      6395	       152	     -3338	      6395	       152	     -3338	      6395	       152	0	14
